封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s27060536.jpg,从战争中走来,"
        
  
  张胜 / 生活·读书·新知三联书店 / 2013-9 / 65.00

      ",8.4,"
        (165人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27984873.jpg,俄国与拿破仑的决战,"
        
  
  [英] 多米尼克·利芬 / 吴畋、王宸 / 社会科学文献出版社 / 2014-12-31 / 86.00元

      ",6.8,"
        (448人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27180626.jpg,李奇微回忆录,"
        
  
  李奇微  著 / 王宇欣  译 / 新华出版社 / 2013-11 / 38.00

      ",9.4,"
        (110人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s26832289.jpg,断剑,"
        
  
  [美]乔纳森•帕歇尔Jonathan B.Parshall、[美]安东尼•塔利Anthony P.Tully / 蒋民 于丰祥 等 / 学林出版社 / 2013-7 / 120.00元

      ",9.3,"
        (176人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27252172.jpg,海权论,"
        
  
  [美]阿尔弗雷德·塞耶·马汉 / 冬初阳 / 时代文艺出版社 / 2014-6-1 / 68

      ",9.0,"
        (137人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28980916.jpg,不含传说的普鲁士,"
        
  
  (德) 塞巴斯提安·哈夫纳 / 周全 / 北京大学出版社 / 2016-8 / 45.00

      ",9.0,"
        (982人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28976781.jpg,通往柏林之路(集合卷)(典藏版),"
        
  
  约翰·埃里克森 / 小小冰人 / 台海出版社 / 2016-8-1 / 229.80元

      ",6.7,"
        (57人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33728575.jpg,超级武器与假想敌,"
        
  
  ［澳］史蒂芬•戴德曼 / 李相影 / 后浪丨民主与建设出版社 / 2020-9 / 45.00元

      ",9.3,"
        (少于10人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29462214.jpg,这才是美军,"
        
  
  许述 / 中国青年出版社 / 2017-3

      ",9.2,"
        (173人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1279174.jpg,纪效新书,"
        
  
  戚继光 / 中华书局 / 1996-11 / 13.00

      ",7.5,"
        (75人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32299906.jpg,三国兵争要地与攻守战略研究,"
        
  
  宋杰 / 中华书局 / 2019-1 / 238.00元

      ",8.9,"
        (204人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s4490521.jpg,最寒冷的冬天,"
        
  
  大卫•哈伯斯塔姆 / 王祖宁、刘寅龙 / 重庆出版社 / 2010-10 / 58.00元

      ",7.8,"
        (1274人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s4145813.jpg,父亲的战场,"
        
  
  章东磐 / 山西人民出版社 / 2009-7 / 32.00元

      ",8.6,"
        (1476人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29977856.jpg,从丹药到枪炮,"
        
  
  [美]欧阳泰 / 张孝铎 / 中信出版集团 / 2019-3 / 68.00

      ",8.6,"
        (330人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29527225.jpg,军人与国家,"
        
  
  [美] 塞缪尔·亨廷顿 / 李晟 / 中国政法大学出版社 / 2017-8 / CNY 100.00

      ",7.7,"
        (91人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28077094.jpg,战争回忆录,"
        
  
  夏尔·戴高乐 / 陈焕章 / 中国人民大学出版社 / 2015-5 / 85.00

      ",,"
        (21人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s8824888.jpg,大纵深战役理论,"
        
  
  （苏）M.H.图哈切夫斯基 / 解放军出版社 / 2007-1-1 / 35.00元

      ",,"
        (88人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33581428.jpg,日本陆军的轨迹（1931~1945）,"
        
  
  [日] 川田稔 / 韦平和 / 社会科学文献出版社 / 2020-4 / 59.00元

      ",9.1,"
        (53人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33473457.jpg,生死二十八天,"
        
  
  宋子佩 / 2014-3 / 25

      ",9.1,"
        (59人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33804987.jpg,二战巅峰对决：猎杀“提尔皮茨”号战列舰,"
        
  
  [英]安格斯·康斯塔姆 / 王大风 / 机械工业出版社 / 2021-1-6

      ",8.2,"
        (少于10人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28283217.jpg,解放战争（下）（1948.10-1950.5）,"
        
  
  王树增 / 人民文学出版社 / 2009-10-1 / 60.00元

      ",9.2,"
        (906人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33610556.jpg,三国兵争要地与攻守战略研究,"
        
  
  宋杰 / 中华书局 / 2020-3 / 198.00

      ",9.5,"
        (55人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33820219.jpg,毛奇家族,"
        
  
  [德] 奥拉夫·耶森 / 蔡玳燕、孟薇、张芸 / 生活.读书.新知三联书店 / 2021-1-1 / 59

      ",9.1,"
        (少于10人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28273015.jpg,大国外交,"
        
  
  [美]诺曼·里奇 / 吴征宇、范菊华 / 中国人民大学出版社 / 2015-8-1 / CNY 68.00

      ",8.9,"
        (88人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33809354.jpg,二战巅峰对决,"
        
  
  斯蒂文·J.扎洛加 / 高旭 / 机械工业出版社 / 2021-2-1 / 58.00

      ",8.1,"
        (目前无人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28533319.jpg,大东亚战争全史,"
        
  
  服部卓四郎 / 辽宁大学日本研究所 / 世界知识出版社 / 2016-1 / 198

      ",8.3,"
        (97人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33745286.jpg,万历朝鲜战争全史,"
        
  
  朱尔旦 / 民主与建设出版社 / 2020-11 / 199.8

      ",9.0,"
        (79人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33490515.jpg,第一次十字军东征,"
        
  
  [英] 彼得·弗兰科潘 / 欧阳敏 / 海南出版社 / 2019-10-18 / 69.90元

      ",8.9,"
        (320人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28547710.jpg,隐形军队,"
        
  
  [美] 马克斯·布特 / 赵国星、张金勇 / 社会科学文献出版社 / 2016-4-1 / 118.00元

      ",8.9,"
        (247人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29669035.jpg,最长的一天,"
        
  
  [美] 科尼利厄斯·瑞恩 / 李文俊、陶洁、申慧辉、董旻杰（译校） / 中信出版集团·新思文化 / 2018-6 / 52.00元

      ",9.1,"
        (286人评价)
    "
