封面,标题,出版信息,评分,评价人数
https://img3.doubanio.com/view/subject/s/public/s29409841.jpg,我可以被擁抱嗎？因為太過寂寞而叫了蕾絲邊應召,"
        
  
  永田カビ / 何姵儀 / 台灣東販股份有限公司 / 2017-3-27 / NT$240

      ",8.6,"
        (1066人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s10311053.jpg,灌篮高手（全31卷）,"
        
  
  [日] 井上雄彦 / 邹宁 / 长春出版社 / 2005-10 / 232.50元

      ",9.8,"
        (5244人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33522495.jpg,半小时漫画中国史（番外篇）,"
        
  
  陈磊·半小时漫画团队 / 海南出版社 / 2019-11-15 / 39.9

      ",6.6,"
        (1914人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s32322386.jpg,半小时漫画唐诗,"
        
  
  陈磊·半小时漫画团队 / 江苏凤凰文艺 / 2019-5-1 / 49.9

      ",7.2,"
        (5755人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s33561829.jpg,SPYxFAMILY：間諜家家酒（01）,"
        
  
  [日]远藤达哉 / 陳姿君 / 東立出版社 / 2019-12-20 / NT$110.00/HK$33.00

      ",8.6,"
        (467人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29559634.jpg,蓝色小药丸,"
        
  
  [瑞士] 弗雷德里克·佩特斯 / 陈帅、易立 / 北京联合出版公司 / 2017-11 / 45.00元

      ",8.8,"
        (5182人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33787434.jpg,進擊的巨人 32,"
        
  
  諫山創 / 林志昌 / 東立出版社有限公司 / 2021-1-22 / NT$ 100

      ",9.7,"
        (287人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29453561.jpg,約定的夢幻島 1,"
        
  
  白井力イウ、出水ぽすか / 林志昌 / 東立出版社 / 2017-4-19 / NT100

      ",8.9,"
        (1816人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28805297.jpg,守望者（上）,"
        
  
  [英] 阿兰·摩尔 编剧、[英] 戴夫·吉本斯 原画 / 王周凌 翻译、PatientPatient 校译 / 世界图书出版公司 / 2014-7-1 / 68.00元

      ",9.6,"
        (4039人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29643789.jpg,我很好啊你怎么样,"
        
  
  [美] 莎拉·安徒生 著绘 / 予琪 / 浙江文艺出版社 / 2018-1 / 45.00元

      ",8.1,"
        (3097人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33315970.jpg,咒術迴戰 0 東京都立咒術高等專門學校,"
        
  
  芥見下々 / 張紹仁 / 東立 / 2019-7-5 / TWD 100

      ",8.6,"
        (390人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s33312875.jpg,北海怪兽,"
        
  
  彭磊 / 北京联合出版公司 / 2018-10-1 / 118.00元

      ",8.2,"
        (6221人评价)
    "
