封面,标题,出版信息,评分,评价人数
https://img9.doubanio.com/view/subject/s/public/s5968156.jpg,MySQL必知必会,"
        
  
  [英] Ben Forta / 刘晓霞、钟鸣 / 人民邮电出版社 / 2009-1 / 39.00元

      ",8.4,"
        (1533人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s28889106.jpg,软技能,"
        
  
  John Sonmez / 王小刚 / 人民邮电出版社 / 2016-7 / 59.00元

      ",8.0,"
        (1374人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s29825217.jpg,计算机网络（原书第7版）,"
        
  
  James F. Kurose、Keith W. Ross / 陈鸣 / 机械工业出版社 / 2018-6 / 89.00元

      ",9.4,"
        (376人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s3392161.jpg,编译原理,"
        
  
  Alfred V. Aho、Monica S.Lam、Ravi Sethi、Jeffrey D. Ullman / 赵建华、郑滔、戴新宇 / 机械工业出版社 / 2008年12月 / 89.00元

      ",9.1,"
        (975人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1086045.jpg,人月神话,"
        
  
  [美] 弗雷德里克·布鲁克斯 / 汪颖 / 清华大学出版社 / 2002-11 / 29.80元

      ",8.4,"
        (3378人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s27783358.jpg,高性能MySQL(第3版),"
        
  
  施瓦茨 (Baron Schwartz)、扎伊采夫 (Peter Zaitsev)、特卡琴科 (Vadim Tkachenko) / 宁海元、周振兴、彭立勋、翟卫祥、刘辉 / 电子工业出版社 / 2013-5-1 / 128.00元

      ",9.3,"
        (858人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s28015501.jpg,数据结构与算法分析,"
        
  
  维斯 / 冯舜玺 / 机械工业出版社 / 2004-1-1 / 35.00元

      ",8.9,"
        (1995人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27987243.jpg,汇编语言(第3版),"
        
  
  王爽 / 清华大学出版社 / 2013-9 / 36.00元

      ",9.3,"
        (465人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29520124.jpg,图解Java多线程设计模式,"
        
  
  [日] 结城浩 / 侯振龙、杨文轩 / 人民邮电出版社 / 2017-8 / 89.00元

      ",8.7,"
        (111人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s28033372.jpg,你不知道的JavaScript（上卷）,"
        
  
  [美] Kyle Simpson / 赵望野、梁杰 / 人民邮电出版社 / 2015-4 / 49.00元

      ",9.3,"
        (924人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29815955.jpg,深度学习入门,"
        
  
  [ 日］  斋藤康毅 / 陆宇杰 / 人民邮电出版社 / 2018-7 / 59.00元

      ",9.4,"
        (684人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s3350961.jpg,集体智慧编程,"
        
  
  TOBY SEGARAN / 莫映、王开福 / 电子工业出版社 / 2009-1 / 59.80元

      ",9.0,"
        (1496人评价)
    "
