封面,标题,出版信息,评分,评价人数
https://img1.doubanio.com/view/subject/s/public/s33789329.jpg,禅问,"
        
  
  悟义 / 中国社会科学出版社 / 2018-8 / 99.00元

      ",8.4,"
        (160人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s29266356.jpg,古代汉语,"
        
  
  王力(主编) / 中华书局 / 2016-9-1 / 196.00

      ",10.0,"
        (112人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s2699388.jpg,三十六计,"
        
  
  张弓 译注 / 雷庆翼 / 山西古籍出版社 / 1999.9 / 6.80

      ",8.8,"
        (1510人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s4696590.jpg,近思录,"
        
  
  [宋]朱熹、吕祖谦编、[宋] 叶采集解、严佐之导读、程水龙整理 / 上海古籍出版社 / 2010-8 / 38.00元

      ",9.2,"
        (125人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s5937465.jpg,智囊,"
        
  
  （明）冯梦龙 / 三秦出版社 / 2008-08 / 6.00元

      ",8.4,"
        (133人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s4146966.jpg,易经的奥秘,"
        
  
  曾仕强 / 陕西师范大学出版社 / 2009-11-01 / 30.00元

      ",8.1,"
        (2754人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6472692.jpg,荀子,"
        
  
  方勇 李波 / 中华书局 / 2011-3 / 30.00元

      ",8.8,"
        (266人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s29884240.jpg,容斋随笔,"
        
  
  【南宋】洪迈 / 孔凡礼 [点校] / 中华书局 / 2015-1-1 / 58.00元

      ",9.3,"
        (104人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s28959219.jpg,文心雕龙,"
        
  
  刘勰 / 戚良德 辑校 / 上海古籍出版社 / 2015-11-1 / 32.00元

      ",9.8,"
        (98人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s33794483.jpg,道德经说什么,"
        
  
  韩鹏杰 / 江西人民出版社 / 2019-7 / 81.00元

      ",7.4,"
        (580人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s24550797.jpg,人物志,"
        
  
  [魏] 刘劭 著、[西凉] 刘昞 注、杨新平、张锴生 注译 / 中州古籍出版社 / 2007-4 / 22.00元

      ",8.7,"
        (330人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s1069952.jpg,隋唐制度渊源略论稿 唐代政治史述论稿,"
        
  
  陈寅恪 / 生活·读书·新知三联书店 / 2001-4 / 40.00元

      ",9.6,"
        (1441人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6306233.jpg,国学概论,"
        
  
  钱穆 / 九州出版社 / 2011-1 / 48.00元

      ",9.0,"
        (165人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29105323.jpg,老子的智慧,"
        
  
  林语堂 / 黄嘉德 / 湖南文艺出版社 / 2016-9-1 / 35元

      ",8.5,"
        (245人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3864869.jpg,庄子,"
        
  
  [战国] 庄周 / 梁溪生 标校 / 上海古籍出版社 / 2001-12 / 7.50元

      ",9.6,"
        (291人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s2000604.jpg,原本大学微言,"
        
  
  南怀瑾 / 复旦大学出版社 / 2012-8-1 / 38.0

      ",8.9,"
        (951人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s8919177.jpg,皇极经世书,"
        
  
  邵雍 / 卫绍生 注解 / 中州古籍出版社 / 2007-1 / 56.00元

      ",8.4,"
        (81人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s10111630.jpg,增广贤文,"
        
  
  郭俊峰、张菲洲 / 吉林文史出版社 / 1999-3-1 / 7.00元

      ",8.4,"
        (1979人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1990315.jpg,古文观止译注（上中下）,"
        
  
  吴楚材 / 上海古籍出版社 / 2009-12 / 68.00元

      ",9.5,"
        (462人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s2370570.jpg,左传,"
        
  
  刘利 译注 / 中华书局 / 2007-04 / 16.00元

      ",8.7,"
        (709人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1235344.jpg,论语新解,"
        
  
  钱穆 / 生活·读书·新知三联书店 / 2005-3 / 33.00元

      ",8.9,"
        (1990人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s6533256.jpg,论语·大学·中庸,"
        
  
  陈晓芬、徐儒宗 / 中华书局 / 2011-3 / 21.00元

      ",9.0,"
        (420人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s1105948.jpg,荣枯鉴,"
        
  
  冯道 / 马树全 / 吉林摄影出版社 / 2003-09 / 22.00

      ",8.5,"
        (333人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s11291566.jpg,子平真诠评注,"
        
  
  沈孝瞻 / 梁湘润 / 中医古籍出版社 / 2012-2 / 42.00元

      ",8.2,"
        (148人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s27313826.jpg,徐文兵、梁冬对话·黄帝内经·金匮真言,"
        
  
  徐文兵、梁冬 / 江西科学技术出版社 / 2014-7-1 / 69.9

      ",8.8,"
        (492人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s3838121.jpg,三国史话,"
        
  
  吕思勉 / 中华书局 / 2009-6-8 / 16.00元

      ",8.5,"
        (2618人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s33564721.jpg,禅舍,"
        
  
  悟义 / 中国社会科学出版社 / 2018-4 / 99.00元

      ",8.9,"
        (159人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s10265273.jpg,易经,"
        
  
  绍南文化 / 厦门大学出版社 / 2000-11-1 / 21.00元

      ",9.5,"
        (38人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s1997246.jpg,弟子规,"
        
  
  石延博 / 内蒙古少年儿童出版社 / 2006年05月 / 12.8

      ",8.0,"
        (1235人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s1095141.jpg,谈艺录,"
        
  
  钱钟书 / 中华书局 / 1998-04 / 39.00

      ",9.2,"
        (1064人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s6190613.jpg,失落的天书,"
        
  
  刘宗迪 / 商务印书馆 / 2006-12-01 / 43.00元

      ",8.9,"
        (286人评价)
    "
https://img3.doubanio.com/view/subject/s/public/s4707861.jpg,中国哲学十九讲,"
        
  
  牟宗三 / 吉林出版集团有限责任公司 / 2010年1月 / 42.00元

      ",9.1,"
        (400人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s5963364.jpg,经典常谈,"
        
  
  朱自清 / 生活·读书·新知三联书店 / 2008-11 / 22.00元

      ",8.6,"
        (452人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4011419.jpg,老子注译及评介,"
        
  
  陈鼓应 / 中华书局 / 2009-2 / 46.00元

      ",9.2,"
        (2260人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s8871853.jpg,南华经,"
        
  
  庄子 / 安徽人民 / 2001-10-1 / 25.00

      ",9.5,"
        (199人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s27059562.jpg,士与中国文化,"
        
  
  余英时 / 上海人民出版社 / 2013-8 / 75.00元

      ",9.1,"
        (360人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s4220137.jpg,阳明学述要,"
        
  
  钱穆 / 九州出版社 / 2010-1-1 / 20.00元

      ",8.8,"
        (927人评价)
    "
https://img2.doubanio.com/view/subject/s/public/s29933552.jpg,经典中医启蒙,"
        
  
  李辛 / 中医古籍出版社 / 2018-5-1 / CNY 68.00

      ",9.4,"
        (545人评价)
    "
https://img1.doubanio.com/view/subject/s/public/s3054127.jpg,推背圖,"
        
  
  莫天賜 [唐] 李淳风 / 袁天罡 著 / 力出版 / 2001 / HK$68

      ",8.0,"
        (369人评价)
    "
https://img9.doubanio.com/view/subject/s/public/s9986726.jpg,训诂学,"
        
  
  郭在贻 / 中华书局 / 2005-9-1 / 26.00元

      ",8.9,"
        (732人评价)
    "
